sale_key,order_id,product_key,customer_key,location_key,order_date,ship_mode,ship_date,sales
8709,CA-2015-119144,772,252,142,2015-11-16,First Class,2015-11-18,79.968
8710,CA-2015-119144,575,252,142,2015-11-16,First Class,2015-11-18,305.9745
8711,CA-2015-119144,157,252,142,2015-11-16,First Class,2015-11-18,344.91
8712,CA-2015-105648,972,413,89,2015-03-03,Standard Class,2015-03-07,626.352
8713,US-2016-145422,1249,618,95,2016-12-03,Standard Class,2016-12-07,359.499
8714,CA-2018-136623,612,748,189,2018-07-11,Standard Class,2018-07-16,71.952
8715,CA-2018-136623,986,748,189,2018-07-11,Standard Class,2018-07-16,29.8
8716,CA-2018-121678,526,313,610,2018-11-16,Second Class,2018-11-20,1.824
8717,CA-2017-120824,1430,586,33,2017-06-12,Second Class,2017-06-16,64.384
8718,CA-2017-120824,699,586,33,2017-06-12,Second Class,2017-06-16,6.984
8719,CA-2017-120824,1274,586,33,2017-06-12,Second Class,2017-06-16,11.264
8720,CA-2017-120824,1642,586,33,2017-06-12,Second Class,2017-06-16,15.552
8721,CA-2017-120824,1632,586,33,2017-06-12,Second Class,2017-06-16,379.372
8722,CA-2017-120824,1191,586,33,2017-06-12,Second Class,2017-06-16,67.536
8723,CA-2017-120824,32,586,33,2017-06-12,Second Class,2017-06-16,1.524
8724,US-2017-135209,482,763,328,2017-12-29,Second Class,2017-12-31,37.408
8725,US-2017-135209,1715,763,328,2017-12-29,Second Class,2017-12-31,25.344
8726,CA-2018-148145,685,350,61,2018-03-18,Standard Class,2018-03-23,46.2
8727,CA-2016-103870,1838,134,109,2016-12-27,Standard Class,2016-12-31,4.728
8728,CA-2016-103870,1835,134,109,2016-12-27,Standard Class,2016-12-31,53.352
8729,CA-2016-103870,1633,134,109,2016-12-27,Standard Class,2016-12-31,131.104
8730,CA-2016-103870,1191,134,109,2016-12-27,Standard Class,2016-12-31,22.512
8731,CA-2016-103870,1422,134,109,2016-12-27,Standard Class,2016-12-31,72.744
8732,CA-2016-111017,355,282,358,2016-07-31,Standard Class,2016-08-06,52.59
8733,CA-2018-116988,1466,464,60,2018-06-27,Second Class,2018-06-29,19.44
8734,CA-2018-116988,452,464,60,2018-06-27,Second Class,2018-06-29,126.3
8735,CA-2018-116988,218,464,60,2018-06-27,Second Class,2018-06-29,1287.45
8736,US-2015-169390,721,295,24,2015-02-07,Second Class,2015-02-10,64.96
8737,CA-2017-168774,519,533,532,2017-09-04,Standard Class,2017-09-09,535.41
8738,CA-2018-161592,807,729,428,2018-04-06,Standard Class,2018-04-10,8.1
8739,US-2018-131961,155,78,12,2018-12-08,First Class,2018-12-11,13.248
8740,US-2018-131961,432,78,12,2018-12-08,First Class,2018-12-11,83.988
8741,CA-2017-102498,1065,507,299,2017-07-24,First Class,2017-07-25,73.2
8742,CA-2016-113222,176,327,452,2016-11-09,Same Day,2016-11-09,10.74
8743,US-2016-144771,94,238,588,2016-10-02,First Class,2016-10-04,11.032
8744,US-2016-144771,177,238,588,2016-10-02,First Class,2016-10-04,53.04
8745,CA-2016-162376,19,788,565,2016-11-22,Second Class,2016-11-25,17.12
8746,CA-2016-162376,1786,788,565,2016-11-22,Second Class,2016-11-25,59.94
8747,CA-2018-128076,794,636,189,2018-02-02,Standard Class,2018-02-07,210.58
8748,CA-2018-128076,613,636,189,2018-02-02,Standard Class,2018-02-07,30.96
8749,CA-2018-128076,1749,636,189,2018-02-02,Standard Class,2018-02-07,239.984
8750,US-2016-163825,451,63,30,2016-06-16,First Class,2016-06-19,3050.376
8751,US-2016-163825,1087,63,30,2016-06-16,First Class,2016-06-19,133.98
8752,CA-2017-105662,1843,47,394,2017-05-05,Standard Class,2017-05-09,93.248
8753,CA-2017-105662,1193,47,394,2017-05-05,Standard Class,2017-05-09,177.48
8754,CA-2018-152198,1140,558,214,2018-09-09,First Class,2018-09-10,17.712
8755,CA-2018-152198,807,558,214,2018-09-09,First Class,2018-09-10,4.86
8756,CA-2018-152198,1125,558,214,2018-09-09,First Class,2018-09-10,6.258
8757,CA-2017-114307,552,717,210,2017-07-22,Standard Class,2017-07-26,37.68
8758,CA-2017-114307,261,717,210,2017-07-22,Standard Class,2017-07-26,51.84
8759,CA-2017-114307,646,717,210,2017-07-22,Standard Class,2017-07-26,27.42
8760,CA-2017-114307,752,717,210,2017-07-22,Standard Class,2017-07-26,5.4
8761,CA-2017-159891,451,409,149,2017-01-31,Standard Class,2017-02-06,1270.99
8762,CA-2017-159891,1359,409,149,2017-01-31,Standard Class,2017-02-06,125.36
8763,CA-2017-112578,769,384,379,2017-12-29,Standard Class,2018-01-02,14.03
8764,CA-2017-112578,1353,384,379,2017-12-29,Standard Class,2018-01-02,27.96
8765,CA-2016-107083,1217,180,7,2016-11-21,Standard Class,2016-11-27,5.344
8766,CA-2016-107083,16,180,7,2016-11-21,Standard Class,2016-11-27,1.696
8767,CA-2016-107083,1837,180,7,2016-11-21,Standard Class,2016-11-27,24.588
8768,CA-2016-107083,417,180,7,2016-11-21,Standard Class,2016-11-27,7.98
8769,CA-2016-151722,294,583,48,2016-10-05,Standard Class,2016-10-09,288.0
8770,CA-2017-151148,1751,179,128,2017-09-12,Same Day,2017-09-13,146.952
8771,CA-2017-151148,793,179,128,2017-09-12,Same Day,2017-09-13,83.136
8772,CA-2018-115882,1219,588,314,2018-09-14,First Class,2018-09-17,942.784
8773,CA-2018-115882,1031,588,314,2018-09-14,First Class,2018-09-17,74.352
8774,CA-2016-132276,567,785,24,2016-02-23,Standard Class,2016-02-28,26.88
8775,CA-2016-132276,1283,785,24,2016-02-23,Standard Class,2016-02-28,10.896
8776,CA-2017-163636,148,487,37,2017-12-05,Second Class,2017-12-09,3.536
8777,CA-2017-102813,663,106,144,2017-07-02,First Class,2017-07-03,528.43
8778,CA-2017-102813,1441,106,144,2017-07-02,First Class,2017-07-03,41.472
8779,CA-2018-135377,575,163,24,2018-12-13,Standard Class,2018-12-18,287.976
8780,CA-2016-165813,763,299,161,2016-03-20,Second Class,2016-03-22,29.304
8781,CA-2016-133585,1262,783,33,2016-03-01,First Class,2016-03-04,55.328
8782,CA-2016-133585,790,783,33,2016-03-01,First Class,2016-03-04,1227.9984
8783,CA-2017-116911,1207,252,611,2017-09-15,Standard Class,2017-09-20,20.416
8784,CA-2017-116911,216,252,611,2017-09-15,Standard Class,2017-09-20,1128.39
8785,US-2018-129224,1187,358,365,2018-03-17,Standard Class,2018-03-23,4.608
8786,CA-2018-145765,1693,699,52,2018-05-28,Standard Class,2018-06-02,195.96
8787,CA-2018-145765,1484,699,52,2018-05-28,Standard Class,2018-06-02,15.552
8788,CA-2018-145765,107,699,52,2018-05-28,Standard Class,2018-06-02,271.968
8789,CA-2018-126914,1004,556,234,2018-06-15,Standard Class,2018-06-19,698.352
8790,CA-2018-126914,1196,556,234,2018-06-15,Standard Class,2018-06-19,77.728
8791,CA-2016-169572,1473,133,196,2016-09-06,Standard Class,2016-09-12,46.62
8792,CA-2018-162075,665,628,17,2018-03-18,Standard Class,2018-03-24,537.544
8793,CA-2015-162992,574,163,142,2015-12-19,First Class,2015-12-21,14.62
8794,CA-2015-162992,486,163,142,2015-12-19,First Class,2015-12-21,22.55
8795,CA-2015-162992,1286,163,142,2015-12-19,First Class,2015-12-21,583.8
8796,CA-2015-162992,666,163,142,2015-12-19,First Class,2015-12-21,211.168
8797,CA-2017-106397,491,78,13,2017-07-07,Standard Class,2017-07-13,12.96
8798,CA-2017-106397,1244,78,13,2017-07-07,Standard Class,2017-07-13,45.98
8799,US-2017-150140,1368,92,370,2017-04-06,Standard Class,2017-04-10,1294.75
8800,CA-2015-116666,307,410,64,2015-05-08,First Class,2015-05-10,1799.97
8801,CA-2018-148992,1284,295,37,2018-11-23,Standard Class,2018-11-27,10.688
8802,CA-2017-140935,1721,756,336,2017-11-10,First Class,2017-11-12,221.98
8803,CA-2017-140935,1107,756,336,2017-11-10,First Class,2017-11-12,341.96
8804,CA-2015-157644,568,693,46,2015-12-31,First Class,2016-01-01,34.77
8805,CA-2015-157644,166,693,46,2015-12-31,First Class,2016-01-01,18.9
8806,US-2018-100398,1161,158,363,2018-08-19,Standard Class,2018-08-23,102.72
8807,CA-2017-113082,1703,566,550,2017-09-12,Standard Class,2017-09-16,40.48
8808,US-2018-110646,806,441,64,2018-10-26,Standard Class,2018-10-31,33.282
8809,US-2018-110646,1256,441,64,2018-10-26,Standard Class,2018-10-31,118.65
8810,US-2018-110646,933,441,64,2018-10-26,Standard Class,2018-10-31,14.76
8811,CA-2018-120614,946,417,26,2018-05-30,Standard Class,2018-06-04,37.52
8812,US-2017-140172,1144,71,31,2017-03-08,Standard Class,2017-03-13,207.144
8813,US-2017-140172,1623,71,31,2017-03-08,Standard Class,2017-03-13,13.9
8814,CA-2016-127754,638,317,276,2016-07-26,Standard Class,2016-07-31,266.352
8815,CA-2016-144274,349,618,50,2016-11-23,Second Class,2016-11-25,307.98
8816,CA-2016-144274,1844,618,50,2016-11-23,Second Class,2016-11-25,44.1
8817,CA-2016-144274,170,618,50,2016-11-23,Second Class,2016-11-25,13.12
8818,CA-2016-144274,1452,618,50,2016-11-23,Second Class,2016-11-25,16.56
8819,CA-2016-144274,491,618,50,2016-11-23,Second Class,2016-11-25,38.88
8820,CA-2016-142930,657,433,111,2016-11-28,Standard Class,2016-12-02,335.52
8821,CA-2018-100622,456,55,415,2018-11-03,Standard Class,2018-11-07,959.984
8822,CA-2018-100622,1283,55,415,2018-11-03,Standard Class,2018-11-07,4.086
8823,CA-2018-100622,1754,55,415,2018-11-03,Standard Class,2018-11-07,55.984
8824,CA-2018-100622,712,55,415,2018-11-03,Standard Class,2018-11-07,10.688
8825,CA-2018-117156,437,27,332,2018-03-21,Second Class,2018-03-23,8.856
8826,CA-2016-115399,1187,152,64,2016-12-19,First Class,2016-12-22,6.912
8827,US-2015-157847,482,711,15,2015-04-02,Second Class,2015-04-06,26.72
8828,US-2015-157847,1775,711,15,2015-04-02,Second Class,2015-04-06,33.488
8829,CA-2016-115168,1158,180,585,2016-06-05,Standard Class,2016-06-09,10.56
8830,CA-2015-109680,1663,779,304,2015-10-06,First Class,2015-10-09,386.34
8831,CA-2017-167983,808,346,61,2017-08-21,Second Class,2017-08-24,33.44
8832,CA-2016-145324,562,724,245,2016-11-15,Standard Class,2016-11-19,39.96
8833,CA-2016-153423,693,518,145,2016-06-22,Standard Class,2016-06-27,1217.568
8834,US-2018-132675,1019,581,494,2018-09-24,Standard Class,2018-09-28,15.51
8835,US-2018-132675,1518,581,494,2018-09-24,Standard Class,2018-09-28,89.9
8836,US-2018-132675,1743,581,494,2018-09-24,Standard Class,2018-09-28,14.28
8837,US-2018-132675,754,581,494,2018-09-24,Standard Class,2018-09-28,12.72
8838,US-2018-132675,366,581,494,2018-09-24,Standard Class,2018-09-28,15.75
8839,CA-2015-153808,1560,396,26,2015-04-06,Second Class,2015-04-10,70.95
8840,CA-2015-153808,103,396,26,2015-04-06,Second Class,2015-04-10,65.568
8841,CA-2015-153808,1337,396,26,2015-04-06,Second Class,2015-04-10,299.97
8842,US-2017-112396,247,336,95,2017-02-09,Standard Class,2017-02-13,89.97
8843,US-2017-112396,789,336,95,2017-02-09,Standard Class,2017-02-13,31.86
8844,CA-2015-141173,1679,37,40,2015-11-18,Second Class,2015-11-20,67.15
8845,CA-2018-156664,1233,444,48,2018-12-18,Standard Class,2018-12-23,7.236
8846,CA-2018-156664,132,444,48,2018-12-18,Standard Class,2018-12-23,4.824
8847,CA-2018-156664,394,444,48,2018-12-18,Standard Class,2018-12-23,91.36
8848,CA-2018-156664,724,444,48,2018-12-18,Standard Class,2018-12-23,130.112
8849,CA-2016-140718,919,136,314,2016-07-02,First Class,2016-07-04,74.24
8850,CA-2016-140718,892,136,314,2016-07-02,First Class,2016-07-04,159.84
8851,CA-2016-140718,545,136,314,2016-07-02,First Class,2016-07-04,2.892
8852,CA-2016-140718,708,136,314,2016-07-02,First Class,2016-07-04,9.392
8853,CA-2015-119977,1020,36,165,2015-10-08,Second Class,2015-10-13,123.92
8854,US-2016-115343,1206,384,106,2016-09-22,First Class,2016-09-25,55.6
8855,US-2016-115343,218,384,106,2016-09-22,First Class,2016-09-25,617.976
8856,CA-2018-163671,214,318,429,2018-12-24,Standard Class,2018-12-30,21.312
8857,CA-2018-135909,344,479,379,2018-10-13,Standard Class,2018-10-20,209.94
8858,CA-2018-135909,1432,479,379,2018-10-13,Standard Class,2018-10-20,31.984
8859,CA-2018-135909,451,479,379,2018-10-13,Standard Class,2018-10-20,5083.96
8860,US-2018-114356,1518,500,44,2018-08-20,Standard Class,2018-08-26,35.96
8861,CA-2016-125934,1656,382,335,2016-09-11,Standard Class,2016-09-18,31.05
8862,CA-2016-125934,1349,382,335,2016-09-11,Standard Class,2016-09-18,8.92
8863,CA-2016-125934,271,382,335,2016-09-11,Standard Class,2016-09-18,209.6
8864,CA-2016-125934,1110,382,335,2016-09-11,Standard Class,2016-09-18,111.04
8865,CA-2016-125934,1651,382,335,2016-09-11,Standard Class,2016-09-18,38.88
8866,CA-2016-158148,1205,623,102,2016-12-20,Standard Class,2016-12-26,36.27
8867,CA-2015-120411,1602,767,156,2015-09-20,First Class,2015-09-23,493.43
8868,CA-2015-120411,1092,767,156,2015-09-20,First Class,2015-09-23,11.12
8869,CA-2017-158260,1772,694,89,2017-11-04,Standard Class,2017-11-08,686.4
8870,CA-2018-101805,1407,65,60,2018-12-01,Standard Class,2018-12-06,15.92
8871,CA-2018-101805,326,65,60,2018-12-01,Standard Class,2018-12-06,70.68
8872,CA-2018-101805,274,65,60,2018-12-01,Standard Class,2018-12-06,541.24
8873,US-2015-105137,1845,580,48,2015-10-10,Same Day,2015-10-10,101.994
8874,US-2015-105137,472,580,48,2015-10-10,Same Day,2015-10-10,18.264
8875,CA-2018-142489,716,647,15,2018-11-14,Second Class,2018-11-16,21.99
8876,US-2017-141264,414,565,274,2017-08-13,Standard Class,2017-08-19,185.376
8877,US-2017-141264,1219,565,274,2017-08-13,Standard Class,2017-08-19,58.924
8878,CA-2018-126928,1846,48,93,2018-09-17,Standard Class,2018-09-23,480.0
8879,CA-2018-126928,76,48,93,2018-09-17,Standard Class,2018-09-23,34.05
8880,US-2016-107944,162,88,142,2016-03-23,First Class,2016-03-25,192.72
8881,US-2016-107944,1106,88,142,2016-03-23,First Class,2016-03-25,239.97
8882,CA-2017-135594,1045,572,174,2017-06-30,Second Class,2017-07-03,50.12
8883,US-2018-115252,1558,502,36,2018-10-20,Standard Class,2018-10-25,15.984
8884,US-2018-115252,458,502,36,2018-10-20,Standard Class,2018-10-25,14.352
8885,CA-2015-107398,305,30,48,2015-08-25,Standard Class,2015-08-30,6.528
8886,CA-2015-107398,1311,30,48,2015-08-25,Standard Class,2015-08-30,2.862
8887,CA-2015-107398,531,30,48,2015-08-25,Standard Class,2015-08-30,20.856
8888,CA-2015-169642,943,122,2,2015-07-27,Second Class,2015-07-30,276.28
8889,CA-2018-103968,584,530,352,2018-12-01,Standard Class,2018-12-07,629.64
8890,CA-2017-147256,1335,764,339,2017-10-17,Second Class,2017-10-21,449.97
8891,CA-2017-147256,1342,764,339,2017-10-17,Second Class,2017-10-21,1927.59
8892,CA-2017-162159,65,129,113,2017-09-16,First Class,2017-09-18,121.78
8893,CA-2016-111038,874,785,89,2016-12-01,Standard Class,2016-12-06,2676.672
8894,CA-2015-124723,1111,48,574,2015-08-05,Standard Class,2015-08-12,489.23
8895,CA-2017-167241,576,218,26,2017-08-15,Standard Class,2017-08-22,312.03
8896,CA-2017-167241,1199,218,26,2017-08-15,Standard Class,2017-08-22,17.94
8897,CA-2017-167241,303,218,26,2017-08-15,Standard Class,2017-08-22,165.6
8898,CA-2017-167241,946,218,26,2017-08-15,Standard Class,2017-08-22,37.52
8899,CA-2016-163237,1406,314,29,2016-08-07,Second Class,2016-08-09,494.97
8900,CA-2016-163237,1352,314,29,2016-08-07,Second Class,2016-08-09,25.06
8901,CA-2017-150483,1832,444,68,2017-05-31,Standard Class,2017-06-04,32.064
8902,CA-2017-150483,1829,444,68,2017-05-31,Standard Class,2017-06-04,18.496
8903,CA-2017-150483,1456,444,68,2017-05-31,Standard Class,2017-06-04,191.079
8904,CA-2017-150483,748,444,68,2017-05-31,Standard Class,2017-06-04,10.368
8905,US-2017-126431,934,712,30,2017-07-01,Same Day,2017-07-01,30.53
8906,US-2017-126431,1387,712,30,2017-07-01,Same Day,2017-07-01,30.84
8907,US-2017-126431,145,712,30,2017-07-01,Same Day,2017-07-01,75.06
8908,CA-2017-139934,180,673,95,2017-12-18,First Class,2017-12-20,66.976
8909,CA-2016-109603,1275,606,520,2016-01-26,Standard Class,2016-02-01,182.72
8910,CA-2018-160661,149,194,289,2018-10-28,Standard Class,2018-11-01,21.93
8911,CA-2018-102610,435,245,428,2018-11-04,Standard Class,2018-11-08,95.976
8912,CA-2018-102610,1778,245,428,2018-11-04,Standard Class,2018-11-08,143.928
8913,CA-2018-102610,991,245,428,2018-11-04,Standard Class,2018-11-08,3.564
8914,CA-2018-102610,1039,245,428,2018-11-04,Standard Class,2018-11-08,4.928
8915,US-2017-144057,519,52,111,2017-05-09,Standard Class,2017-05-13,856.656
8916,US-2017-144057,92,52,111,2017-05-09,Standard Class,2017-05-13,13.184
8917,US-2017-144057,1713,52,111,2017-05-09,Standard Class,2017-05-13,48.784
8918,US-2017-144057,137,52,111,2017-05-09,Standard Class,2017-05-13,76.64
8919,US-2017-144057,1088,52,111,2017-05-09,Standard Class,2017-05-13,18.528
8920,CA-2015-160276,1741,707,221,2015-04-02,Standard Class,2015-04-08,177.68
8921,CA-2015-132983,1106,104,390,2015-04-28,Standard Class,2015-05-03,159.98
8922,CA-2017-145709,1514,707,612,2017-10-04,Standard Class,2017-10-08,52.68
8923,CA-2017-145709,764,707,612,2017-10-04,Standard Class,2017-10-08,11.568
8924,CA-2018-133928,32,234,448,2018-06-11,Standard Class,2018-06-17,4.572
8925,CA-2017-168032,1847,651,229,2017-01-30,Standard Class,2017-02-03,1439.968
8926,CA-2017-168032,615,651,229,2017-01-30,Standard Class,2017-02-03,1.728
8927,CA-2017-168032,490,651,229,2017-01-30,Standard Class,2017-02-03,626.1
8928,CA-2016-143616,1168,165,6,2016-09-27,Second Class,2016-09-29,99.2
8929,US-2016-168704,563,225,144,2016-04-13,Standard Class,2016-04-17,609.98
8930,US-2016-168704,1001,225,144,2016-04-13,Standard Class,2016-04-17,211.372
8931,US-2016-168704,836,225,144,2016-04-13,Standard Class,2016-04-17,239.976
8932,CA-2018-143252,1802,786,202,2018-12-18,Standard Class,2018-12-24,99.95
8933,CA-2018-143252,1600,786,202,2018-12-18,Standard Class,2018-12-24,29.34
8934,CA-2017-102134,905,260,157,2017-03-14,Standard Class,2017-03-19,16.74
8935,CA-2018-130036,1158,131,75,2018-08-27,Same Day,2018-08-27,12.672
8936,CA-2018-130036,296,131,75,2018-08-27,Same Day,2018-08-27,1119.888
8937,CA-2016-134117,895,39,142,2016-12-17,Second Class,2016-12-19,204.85
8938,CA-2016-134117,1496,39,142,2016-12-17,Second Class,2016-12-19,135.984
8939,CA-2016-134117,170,39,142,2016-12-17,Second Class,2016-12-19,16.4
8940,CA-2016-134117,921,39,142,2016-12-17,Second Class,2016-12-19,92.96
8941,CA-2015-130918,1848,188,451,2015-08-22,Second Class,2015-08-24,7.632
8942,CA-2017-159023,923,509,41,2017-11-03,First Class,2017-11-05,4.158
8943,CA-2017-159023,1849,509,41,2017-11-03,First Class,2017-11-05,179.991
8944,CA-2018-111717,1757,574,174,2018-10-10,Standard Class,2018-10-16,239.358
8945,CA-2015-154592,1398,383,10,2015-12-07,First Class,2015-12-08,164.88
8946,CA-2015-128622,504,610,95,2015-11-15,Second Class,2015-11-17,10.95
8947,CA-2018-148355,1194,715,273,2018-12-24,Standard Class,2018-12-28,19.44
8948,CA-2018-148355,1700,715,273,2018-12-24,Standard Class,2018-12-28,12.3
8949,CA-2015-132913,1804,549,89,2015-12-24,First Class,2015-12-26,13.97
8950,CA-2018-150910,258,692,280,2018-12-22,Standard Class,2018-12-28,934.956
8951,CA-2018-150910,826,692,280,2018-12-22,Standard Class,2018-12-28,46.864
8952,CA-2018-150910,377,692,280,2018-12-22,Standard Class,2018-12-28,26.16
8953,CA-2018-150910,1025,692,280,2018-12-22,Standard Class,2018-12-28,23.128
8954,CA-2018-150910,668,692,280,2018-12-22,Standard Class,2018-12-28,59.24
8955,CA-2015-156790,1196,365,134,2015-08-08,Second Class,2015-08-10,155.456
8956,CA-2015-126480,1533,429,143,2015-09-20,Standard Class,2015-09-24,8.56
8957,CA-2018-105620,1458,372,187,2018-12-25,First Class,2018-12-28,21.0
8958,CA-2018-105620,1846,372,187,2018-12-25,First Class,2018-12-28,120.0
8959,CA-2018-150266,930,198,33,2018-11-25,Standard Class,2018-11-30,299.96
8960,CA-2018-150266,1528,198,33,2018-11-25,Standard Class,2018-11-30,67.84
8961,CA-2018-150266,857,198,33,2018-11-25,Standard Class,2018-11-30,853.93
8962,CA-2018-150266,1664,198,33,2018-11-25,Standard Class,2018-11-30,18.688
8963,CA-2017-157280,1370,753,221,2017-11-05,First Class,2017-11-07,273.96
8964,CA-2017-157280,633,753,221,2017-11-05,First Class,2017-11-07,89.97
8965,CA-2017-157280,1815,753,221,2017-11-05,First Class,2017-11-07,756.8
8966,CA-2018-106691,745,667,33,2018-11-06,Standard Class,2018-11-12,1.248
8967,CA-2017-134180,294,656,75,2017-11-03,Standard Class,2017-11-07,72.0
8968,CA-2017-134180,371,656,75,2017-11-03,Standard Class,2017-11-07,470.155
8969,CA-2015-166730,1167,733,32,2015-12-30,First Class,2016-01-01,39.128
8970,CA-2018-157469,449,21,346,2018-12-02,Standard Class,2018-12-07,19.728
8971,CA-2018-157469,723,21,346,2018-12-02,Standard Class,2018-12-07,151.188
8972,CA-2018-122308,663,598,165,2018-03-24,Standard Class,2018-03-28,271.764
8973,US-2015-149034,1090,77,75,2015-11-19,First Class,2015-11-21,47.496
8974,CA-2018-159226,267,211,142,2018-04-25,Second Class,2018-04-27,344.981
8975,CA-2018-156622,1232,688,78,2018-11-23,First Class,2018-11-26,36.288
8976,CA-2018-156622,1439,688,78,2018-11-23,First Class,2018-11-26,78.304
8977,CA-2018-156622,963,688,78,2018-11-23,First Class,2018-11-26,127.785
8978,CA-2018-156622,786,688,78,2018-11-23,First Class,2018-11-26,6.104
8979,CA-2015-119529,615,665,416,2015-11-03,Second Class,2015-11-05,5.76
8980,CA-2016-150413,481,751,78,2016-10-19,Second Class,2016-10-24,1.72
8981,CA-2015-108182,1404,112,613,2015-02-06,Second Class,2015-02-10,8.952
8982,CA-2017-110898,1035,49,37,2017-03-06,Standard Class,2017-03-12,2.334
